Twitter Account,raw_scores achievement_driven,raw_scores adjustment,raw_scores agreeable,raw_scores body_focus,raw_scores cold,raw_scores conscientious,raw_scores depression, raw_scores extraversion,raw_scores family_oriented,raw_scores food_focus,raw_scores friend_focus,raw_scores happiness,raw_scores health_oriented,raw_scores impulsive,raw_scores independent,raw_scores insecure,raw_scores leisure_oriented,raw_scores money_oriented,raw_scores netspeak_focus,raw_scores neuroticism,raw_scores openness,raw_scores persuasive,raw_scores power_driven,raw_scores religion_oriented,raw_scores reward_bias,raw_scores sexual_focus,raw_scores social_skills,raw_scores thinking_style,raw_scores type_a,raw_scores work_oriented,raw_scores workhorse,percentiles achievement_driven,percentiles adjustment,percentiles agreeable,percentiles body_focus,percentiles cold,percentiles conscientious,percentiles depression,percentiles extraversion,percentiles family_oriented,percentiles food_focus,percentiles friend_focus,percentiles happiness,percentiles health_oriented,percentiles impulsive,percentiles independent,percentiles insecure,percentiles leisure_oriented,percentiles money_oriented,percentiles netspeak_focus,percentiles neuroticism,percentiles openness,percentiles persuasive,percentiles power_driven,percentiles religion_oriented,percentiles reward_bias,percentiles sexual_focus,percentiles social_skills,percentiles thinking_style,percentiles type_a,percentiles work_oriented,percentiles workhorse
gigib1,2.4920871732730934,-1.6501977284834013,-2.283664553919494,0.19255456,-1.4420097779317969,0.921292501949502,-0.1304183073442915,4.191409652709915,3.580962861362938,0.7060333599999999,0.0,3.8178438530215546,0.51347883,4.0035982930743215,-4.102760842790794,0.2171817897665821,2.4390243,1.0911425000000001,1.6046213,5.410890213596972,3.28367503307781,-1.1370289710501615,7.6692749888969605,0.0,1.6688062,0.8344031,1.6228102387589682,0.16341639650428363,8.85256218286123,2.1822850000000003,-5.017220119794359,12.700414662166411,91.68746347321441,15.004924508977151,50.63612344463769,39.87735286249947,56.48171009515248,24.635353785853106,86.80129196458984,54.73118432170435,70.49208254420306,30.301344646823317,23.894272014402738,62.923705096276024,86.17645376805103,67.32058989228722,37.17181658393599,96.4199157094903,77.42189142195781,77.2543508843945,33.05799810897665,93.61275000754026,49.82678806476405,90.8971309151469,35.14827527205458,62.5866372053872,99,55.099460312543734,88.75864677310318,76.13827541281348,78.06110305273258,13.159742487878646
aileenlee,5.131534478847949,0.2921387692014206,1.0554536800519485,0.12755102,-2.563383335606555,-0.027208844605810856,-0.44301184115130066,3.951592785810981,4.408962276066425,0.25510204,0.51020407,7.7042888265243485,0.0,1.5666805344911252,-4.187309575698961,1.5248931909691652,1.27551025,0.51020407,2.0408163,6.697942836724016,0.5437459818228367,1.602051012728782,7.545691362452585,0.12755102,0.7653061000000001,0.0,0.938802659344179,-0.5399917668836987,9.475993610931459,2.5,-2.2111087295704435,71.34296274688937,97.52899574639457,71.39782166909474,42.17207446054174,16.668273056332353,29.373699663996646,18.481990982128867,82.61081198124953,73.21041845048187,49.233428626739034,86.98001602601319,87.63671927036748,25.687734709530453,42.34143279323638,65.69224591444065,67.91685850665263,73.65717021211037,51.76238179740065,87.37070643830565,51.08416400324073,9.690476704924631,88.06436007646458,89.60296055902933,55.32729974013049,29.6293789184953,38.59850307933812,30.19160222138731,74.03111302399867,85.98271075387693,84.07462308539698,57.38113346975569
erichgore,5.314512999650683,-1.1135717987470102,-2.2078954283368164,0.0,0.15114418972421506,2.4386714802844827,-0.537943339617363,4.188807015103401,2.5702633763052694,0.24038462,0.72115385,7.388547386672366,1.2019231,4.2889127598688255,-1.416694307747975,-0.522011610941775,0.72115385,0.72115385,0.9615385000000001,4.232099958976658,1.4243988294143133,0.7776459810412012,9.75182338686742,0.0,0.7211539,0.0,2.149395358363006,1.2245440882169276,14.48662339353456,2.5,0.16629115211873768,75.23174224601925,93.90273994062575,15.869750395644246,26.88932439562619,77.45620164340069,90.15602646694579,16.815099126905228,86.75928819443209,31.154151409263477,48.505690284646505,96.40325859453917,84.27491179123058,95.0224851329388,89.20226326229638,97.0386347986539,21.893275586955106,52.955967507500105,61.863889230676115,56.457343004397096,19.369398824358626,34.72695034037088,79.45516672713012,99,35.14827527205458,28.21470643939394,38.59850307933812,73.45582965509323,98.07741188462182,99,84.07462308539698,90.15530145315729
joelenglander,3.170869930595209,-5.9740321151221405,-1.0783240031753578,0.29291154,-0.8683685452222818,-1.2064758596996732,2.6362504860672287,0.968465146089355,1.83539568974952,0.05858231,0.05858231,2.5202615088654783,0.11716462,1.7807044921666766,-5.080380520882499,0.165706672911619,0.41007614,1.5231400000000002,2.5,7.030475984514343,1.2014663116925637,-1.879951644995123,6.037066275681002,0.0,1.2302285300000002,0.05858231,0.7903441567504765,-3.2747201924531097,11.355635709777163,2.2261277,-7.088841028285682,24.110231007811663,53.084910887814395,32.35823854308729,63.51576277861438,54.290996897168874,7.803645639042117,88.21599466622293,10.112291909149695,17.468908354628866,39.650035013522825,37.178461917891156,9.140213198403409,33.41186403572561,46.77611970907837,47.01380780112482,35.978632906848574,40.532760553041435,89.96449281309805,94.07607331444157,55.8547701195565,26.693344044417998,37.25523499975816,63.59411938044354,35.14827527205458,46.22077765151516,67.17921053357887,25.481037530151568,5.789085406388127,98.50292576133414,78.96641001776102,1.8979834477027067
howardbrown,6.2289336185034765,4.14828690555805,1.0298718373112536,0.0,-1.350204121684062,4.035433698624,-2.085977716193179,3.26565326721779,1.669328626317478,0.0,0.1310616,5.824998113083947,0.1310616,-0.37382150282001847,-2.321603303604559,-1.7128984062776893,2.5,2.5,0.3931848,1.8430666352482012,2.7843750419473,0.47491039174253724,11.907079503697464,0.0,1.9659239,0.0,1.3262237236645877,1.2359736881816619,12.2657518359751,2.5,1.2801971166157746,89.81355265571308,99,70.98865734306301,26.88932439562619,42.154867526363056,99,2.2613838565113786,66.62809595974626,14.998745211720381,36.90316610452883,46.235490537758125,60.060077460355195,34.37504404945514,11.26219866921441,91.96871398295595,6.723849465516582,96.89273277769352,99,36.13263622971253,4.210111690089054,84.37297599281543,75.55222355006661,99,35.14827527205458,72.6400220959596,38.59850307933812,43.9557511320563,98.11149184253394,99,84.07462308539698,96.44629015704959
mkurwig,5.73106059817011,4.826312420036007,2.0166630150369187,0.10752687999999999,-3.7136545546545037,2.1404269239005953,-2.530955596821284,5.898462365839935,2.629082630556254,0.32258064000000003,0.10752687999999999,7.351483259019536,0.21505376999999998,0.393469153036639,-3.367944150267139,-1.038720878214075,2.5,2.0430107,0.75268815,-0.15279148944845145,1.803719091831108,2.1321422598638318,8.89674710352269,0.10752687999999999,2.04301076,0.10752687999999999,2.674669944499836,0.9875307178234756,8.42545163348628,2.5,-1.5784212182960233,82.90588797023904,99,84.75536473356297,39.604913252847055,4.512511487930848,85.76050902163898,1.0593817240575398,99,32.423449084079714,52.57007081611224,43.248303735857924,83.84360301416349,40.474322023389426,20.89019092529266,80.01550094823634,13.804876760433531,96.89273277769352,97.193034354802,48.89837742254144,1,49.94717904458177,92.03139373290418,98.08657852724706,52.13219659608911,75.03748697916666,85.51465121338735,86.9483350026703,97.01058425956465,67.64230027638506,84.07462308539698,68.43021155781325
kentsuikentsui,3.7051657212870532,-2.419547418723747,0.33910643288418174,0.22222223,0.6698315874918459,-0.9854343201834563,-0.12505138993920895,2.9272595052523838,3.621291967708455,2.5,0.0,3.1553848079310662,0.8888889000000001,2.994751499399854,-3.6417906924204746,0.3207113202615973,2.5,2.5,2.5,2.4242340995285163,0.7586618543463706,-1.2761784504647131,5.350790886361988,0.0,0.4444444400000001,0.0,0.16093242053072232,1.0756198205954408,6.58532193038131,2.4444444,-4.86745577243692,36.01757265945903,87.5364185172059,58.75105894395202,54.512012641187376,86.0643983828933,10.498218044157401,24.74882886630563,57.091014369607215,55.69515329808955,99,30.301344646823317,15.198261835358242,85.28055940180462,71.15677356116113,75.68377255589725,39.554702623072195,96.89273277769352,99,94.07607331444157,6.461506166724728,14.029565472033052,47.423515536015316,47.2900643261374,35.14827527205458,20.094603324915823,38.59850307933812,10.498949351177814,97.42354903260266,26.426472114750844,83.10326281321765,14.703945602078102
bradybd,4.850772748299627,-2.8432786420153495,0.05396700685267908,0.15756303,-0.06340752285246454,0.31558071001522947,0.7210112364924937,2.61349547826376,2.3277512353739374,0.10504201999999999,0.21008403999999997,5.133220909012311,0.26260505,1.2402727846410995,-2.6130979434717423,-0.46409703929273816,1.2605042,2.1533614,0.8403362,7.291185054973442,1.4978695668399704,-1.9871247239185355,7.044467128126865,0.0,1.4180673000000001,0.05252100999999999,0.9520086187770818,0.23011939157750938,8.51436714184268,2.5,-4.4162935576190145,64.89019793653317,84.71700341359613,53.39342295019519,46.040550643486675,73.16680357530196,38.68074664041263,45.630770180402145,47.81723766187855,26.159440793029958,41.89745083942974,56.35986417049946,46.891852238469,44.03418785335601,35.750531305080415,89.36123149952044,22.954315024849986,73.152944674385,97.97135959178567,52.087428890574714,59.54632990919988,37.56928472088471,35.50430621252262,83.07307457946358,35.14827527205458,53.33588257575758,64.40838153216372,30.637809797847062,89.75541386975608,69.52021504271944,84.07462308539698,20.075526142633727
AndrewWarner,5.541802470865722,-2.050322019084896,0.6384248803447816,0.33947623,-0.9176854980587017,1.5999681036074032,-0.6200321482362834,3.938477257141392,2.488991241829881,0.24248303,0.24248303,6.013502254381917,0.24248303,1.7541126738069461,-5.106831714932824,-0.5261218494954227,1.7458778000000001,0.9699321000000001,0.6304559000000001,4.302934047163887,1.512032863871657,0.8359722964657995,6.4302167319265,0.19398642,1.7943744499999998,0.0,2.180357243041536,-1.078366797348961,11.399641904564334,2.5,-1.8053530998504668,79.6152440797956,89.6721442056597,64.25987856157064,69.08206598110078,53.05173118430687,74.79465412177487,15.453892837227214,82.36114931835974,29.421007226375274,48.60945123014037,60.430029131658124,63.50392105190862,42.51338977058893,46.21688062685481,46.44709769827908,21.81996487183992,86.58405493358651,72.73403704479662,44.490988846258105,20.08101313204628,38.11430863884445,80.15472433872817,72.0767497092781,65.64871592737488,66.99101900703462,38.59850307933812,74.41829410814344,58.204853785359006,98.59860138571923,84.07462308539698,64.61278819755726
ivorichikowitz,3.3236547189070347,5.779086562894464,-0.7918861499975867,0.0,-0.969766097883598,3.9752678806625945,0.7609965602846488,4.1497023175571615,2.391087717232028,0.0,0.27472528,3.524258476197761,1.0989011,2.0117647341483034,-4.180174161495636,0.5278159928890036,2.5,0.8241759,0.0,1.7970785219531908,5.558319099610068,2.426035853958224,7.849868036827169,0.27472528,0.5494505000000001,0.0,0.8664592605037136,2.772067215131721,12.061851724367283,2.5,1.2880462215444792,27.305395285281563,99,37.42018838113727,26.88932439562619,51.730726749940445,99,46.69814777495667,86.12818045829962,27.435100044955252,36.90316610452883,64.36521807234087,19.76388190038639,92.63711370597895,51.635430791762424,65.8337963162206,44.480654769896994,96.89273277769352,66.54174802007667,23.812132689852675,4.05320386895899,99,93.73577235936153,92.55196091031506,76.68545141265629,22.995250803489437,38.59850307933812,27.864088946821617,99,99,84.07462308539698,96.4743597666362
tgibby,6.888563699599155,2.3271595706392576,3.300684090254453,0.16956337,-2.1904812106963307,3.2625251543068705,-2.5239195754723673,5.294691937370514,1.7909699763681384,0.21195419999999998,0.21195419999999998,7.6144311846052775,0.42390839999999996,-1.2658618308811866,-1.4053477244638402,-2.0789708762836456,1.6532429000000002,0.8478167999999999,0.7630352,3.9349163813068406,1.8750255764307382,1.635075023066085,11.676366107376147,0.0,2.2891054200000003,0.042390844,2.768004936411909,1.4286359685537962,7.452100012059594,2.5,0.9216534231261342,95.49611252298595,99,94.95852823188693,47.616601650932324,23.248300173011074,97.13142297228816,1.0768835681356772,97.31748967892905,16.78610236205647,47.099879570826126,56.600416157922375,86.73999900393933,56.301332912839996,4.647482139549299,97.07376451831834,4.294221333205684,84.46396251721903,67.57198728499563,49.274852141514806,16.545446485595303,52.8876526363191,88.3385729960981,99,35.14827527205458,81.81739916052416,59.56090451221792,88.71010000021667,98.68595835287498,45.32220379519615,84.07462308539698,94.97034156271572
Omal,7.105014446542967,-0.5460066081927839,2.9273443984335845,0.17636684,-1.6189989405256084,0.9962196454415211,-1.9913817122398132,5.007287229066317,3.162411950940627,0.058788945999999995,0.35273368,8.483705483668118,0.47031156999999996,0.10544953761210918,-4.188666177770363,-1.7306098721791354,2.116402,2.0576132,1.058201,4.213095390310402,1.2372619544881645,-0.46430056572961087,10.58610528114169,0.058788945999999995,2.99823632,0.0,2.3061234167608307,0.23201742686000748,8.381504771258008,2.5,-2.9558987084164294,96.66402863655443,95.69805440025344,92.80695176720447,48.51012764666463,35.61405997027623,58.64425637522222,2.631341712203597,95.73169047265283,44.68439760581577,39.65985964389913,73.19031401246583,93.70327632673134,59.77331538071741,16.815425047477774,65.66533401237153,6.5878908415600135,93.05533427780807,97.29602866542308,59.89438288752931,19.178474887586916,27.923434862136236,61.2746020039589,99,44.29808846872478,94.2752138047138,38.59850307933812,78.08679995438897,89.7834022983117,66.71413304169148,84.07462308539698,43.626262976914376
benkaufman,3.464687178099153,-3.1182976438500636,0.191972044886084,0.12738854,-2.045416765418372,0.10968693096865079,0.8920975866614518,5.260672706984059,3.1934911429167077,0.12738854,0.50955415,7.691864804752499,0.3821656,1.9556024270695755,-7.288650999951884,-0.3707014505611277,1.7834394999999998,1.9108279999999997,1.1464968,4.848256042546694,2.058567450231892,-0.20366512977182255,7.132608675453049,0.25477707,1.5286625000000003,0.12738854,2.5480926241439086,-2.10500087100876,10.679220424383843,2.5,-6.421027938422718,30.400331506482352,82.66477698783825,55.99973240433526,42.15155607012612,26.13938352529334,32.98637628700613,50.2462134414466,97.17150382131159,45.41880415795277,42.95992930008918,86.93458293714882,87.51493662640416,53.14608367102928,50.45430971755154,10.446443005776075,24.69156590052442,87.38225289687456,96.01619387191289,62.9509283060943,26.03798725191916,60.323451634888656,65.50653857589998,84.38686847933182,74.16287095416567,57.46643720862472,90.43481032056961,84.23504582024391,26.589838577757227,96.30605206015485,84.07462308539698,3.843983340762014
higgle,5.012781945623344,3.6573903533246006,2.487334278281784,0.58290157,-3.2299695429655326,1.569135474868223,-1.6894684787947623,6.138003386891364,3.446765078291828,0.71243523,0.71243523,9.311891469809238,0.25906735000000003,1.4952855927853905,-7.052501817751054,0.6544076390182294,2.5,2.5,0.0,3.0227594891619733,1.8441451857005002,4.263230766558739,8.756020073923654,0.0,2.46113985,0.0,2.631276966973012,-1.0095984543387586,11.438575135299086,2.5,-2.527863560599541,68.66517443565765,99,89.44288571674178,90.26351869117659,8.234974011517792,74.0551738785999,4.098996101343206,99,51.51698074421337,70.76497556884324,96.18759611640226,97.27943748454753,43.763390656168625,40.893619196327876,12.898781000283615,47.51140422118203,96.89273277769352,99,23.812132689852675,9.659726540362113,51.6142344618763,99,97.64398690811372,35.14827527205458,85.79898093147382,38.59850307933812,86.05587937503624,60.38843800802425,98.68324767649469,84.07462308539698,51.54600538169148
cferengul,4.248812099595631,-0.24689230768468773,1.4463926170947468,0.10261673,-0.8235083880743179,2.164520163711687,0.5641546545134037,2.9649587773454775,1.896301148074031,0.15392509999999998,0.15392509999999998,4.4969634439622475,0.15392509999999998,-0.5635586053767514,-3.586946504757344,-1.318987802577606,2.5,2.103643,1.4879425,5.00183557246125,3.3003374227249003,-1.5988746562555929,9.467948684168064,0.10261673,1.0774756,0.0,1.438847215769477,0.44404517836061463,8.165778121925896,2.5,-1.7733590373743788,49.73691671002275,96.4497689336761,77.40440769770689,38.98484693884381,55.40049744897101,86.1603388348422,41.47201661583751,58.167459806563805,18.434819107928984,44.27049070870751,49.17634071338142,35.06285701003749,35.995518253215344,9.472503472020964,76.58352396881492,10.419319669467932,96.89273277769352,97.62068591719685,73.94201285230282,27.889458378074135,93.83018951748532,41.932864085034,99,51.33891200545427,40.55468181818182,38.59850307933812,48.17775650972476,92.52180275248294,61.97778105640487,84.07462308539698,65.16367860987347
tommydavidson,4.892412493801578,0.5116249041889147,-2.0282585807309808,0.44125756000000005,-3.4266826505399726,3.079752058462685,-1.5086667364038053,4.730084573776081,3.601996519576709,0.3309432,1.10314395,8.211575088137478,0.1654716,1.8306187399119138,-5.341687093645639,-1.8337173624830634,1.2134584,0.9376723,0.3309432,1.6405986575858529,3.0569729888485173,2.340180429313251,9.485281935607338,0.3309432,2.09597362,0.27578599,2.0970032041091082,0.04220362243225373,14.93996397974077,2.5,-3.0714455313366162,65.88581626859808,97.91275436181704,18.044458802169146,79.73558967463386,6.510120557861246,96.12957997405024,5.298024835334496,93.51603256910415,55.22879805623466,52.983577772497895,99,91.9351966869107,36.845191779229694,47.825841007611224,41.51478938557045,5.82128992329989,71.57213601369678,71.42192011484877,34.030830811163405,3.6080502367112333,90.14735259214604,93.26652472242218,99,83.04210730179194,76.58647899449036,99,71.80360151715888,86.78570511005772,99,84.07462308539698,41.5361096567497
BartDP,6.793575297884973,2.0531530778864404,1.7477291195344666,0.14771048,-1.5022323301672957,3.1790840287841347,-1.6722254359281625,2.985910709820823,1.8529848744751072,0.14771048,0.29542097,5.176636518577022,0.24618415999999999,-1.0662399727318879,-1.1797612554824117,-1.4043397593242541,1.1816839000000001,2.5,0.59084194,4.794507767882856,2.673830914751467,1.25370671352015,10.073388937208563,0.049236829999999995,2.0679468300000003,0.049236829999999995,2.4690833782061405,0.9914530249867188,9.828487866243012,2.5,0.8150956733174293,94.90295027533874,99,81.50816407367607,44.78657719328372,38.40858177241852,96.69767817434449,4.209057140397766,58.765710405482935,17.74141876946483,43.963193828171725,66.8004000465444,47.72596577477467,42.78580047159473,5.75096405694656,97.77219409989006,9.513605993110835,70.48737829396485,99,43.049645230597385,25.409703877767672,81.47843172893472,84.80807132083385,99,42.764276092135766,75.77541518702652,62.84636866622434,82.36213711292581,97.02897217176358,90.09648153477546,84.07462308539698,94.41991153116085
Jodange,7.43056457575549,2.3640999221428127,2.5952429757086533,0.08810573,-3.5456985607230167,3.0795177076939133,-2.363351585886329,4.718342622176961,2.7784705321114194,0.26431717,0.4845815,8.505954263198621,0.26431717,-0.9252812493624223,-1.617120324275395,-2.395392763826818,0.66079297,2.5,0.70484583,1.2934438500243084,2.3077956043956047,1.2947781883086622,11.327790272205336,0.0,2.6872247400000004,0.0,1.9860894510097191,1.3488447074448553,11.46821233154124,2.5,-0.32439335278147674,97.96237951673274,99,90.35743516671802,37.183754752689765,5.609218905636462,96.12823967797492,1.4762905310078975,93.40568936292522,35.70819138662682,49.68909296385567,85.15198296191042,93.83854535681746,44.1652439907471,6.654399437218499,96.22563007591202,2.8225452320838413,50.52210938956152,99,47.1576470716652,2.731174884287091,69.79807085403552,85.21983620180427,99,35.14827527205458,90.05509662300976,38.59850307933812,68.14912322644003,98.44804251778558,98.74768308767271,84.07462308539698,85.61462583173285
adamfreed,7.089613289524546,4.380186881065828,4.193362087631139,0.11210763,-4.293597961760462,3.2931186934685135,-3.035750291152434,7.021791335890296,2.7319335145805708,0.22421526,0.4484305,10.164065121531896,0.0,-1.393568254259775,-3.272632793673944,-3.5537858130505064,1.1210762,1.6816143,1.2331839,1.2545126884300002,1.4398934798534802,2.1139277768022313,11.578126984285117,0.0,3.3632286,0.0,2.6681585997825152,1.1057733744380518,10.296400681276456,2.5,-2.1666456439850257,96.587546752369,99,98.0559015418461,40.19071737510888,1.961673407809734,97.26290346807278,1,99,34.666745319023626,47.70615726601299,82.29327965950674,99,25.687734709530453,4.014055441839895,81.42185333206989,1,68.32281114405865,92.96363290875863,65.90841678072272,2.6497876813387826,35.31857502304239,91.9119425788147,99,35.14827527205458,97.25668133648625,38.59850307933812,86.814417337471,97.56490994021843,94.1044462926372,84.07462308539698,58.176167721899915
khaledgb,5.463738474167714,0.3258762865541161,3.827849323268921,0.0,-2.8071764692159693,1.802229516571845,-1.2682111985775677,5.398308936638388,2.176582310352189,0.36319613,0.24213076,7.333281644555651,0.8474575999999999,0.242867715293271,-3.0049369024087698,-2.3157232782611246,1.2106538,0.8474575999999999,0.6053269,4.934155506774939,3.427479677330734,3.04131838012554,11.78190856414859,0.12106538,3.02663434,0.0,3.6250080311426536,0.18258546496885053,8.927980987164158,2.5,-1.9082514692481087,78.16918835999913,97.58798381389961,97.07504841877011,26.88932439562619,13.089955209175796,79.33373640173161,7.288902031889615,97.76213867098535,23.28613586656027,54.55615549636616,60.386460641935386,83.62504376267593,83.376487137956,18.69908936955795,85.02253369030566,3.135493407374518,71.4778972937735,67.55633382239654,43.57667672704714,27.073544385472438,95.26093831288401,96.37532343604869,99,54.307191098383484,94.57401452020203,38.59850307933812,97.81915242256497,89.05447858097546,77.48979422547458,84.07462308539698,62.80399350434581
fowlinator,3.1241263379587285,1.22312360482681,-0.9636437836434208,0.44017606000000004,-2.1136928361320315,2.3647973344068496,-1.1970914169923028,3.2574879290989682,2.4662435434614904,1.4005602000000001,0.5202081,5.4408901372260985,0.28011205,3.3524698993670334,-4.482045509404849,-0.8683672120490757,2.5,1.0404162,1.1204482,1.1720621879825286,2.569880585337154,0.23971625851743844,6.4298937461313965,0.6002401,1.44057623,0.040016006,1.2996919963032902,1.5991480828810885,9.472377276326299,2.5,-1.0797833164568877,23.19244748241736,98.73573850221835,34.33358574547387,79.63695247140598,24.746456164156,89.16873720049814,7.9666334693599765,66.41160062305039,28.94881255712972,91.87241058965175,87.63776125609317,52.80288448080881,45.35988530683158,77.20539622354512,59.712983194325666,16.208289689977626,96.89273277769352,75.53206339119821,62.07336207862513,2.4774215011812153,78.48637311513505,72.23730942022796,72.07023617989901,97.93858675498012,54.181243808275056,58.39418643945906,42.95356947468489,99,85.93410671907826,84.07462308539698,76.17765779895345
jateen,2.7383395081631816,1.5036239150365565,3.1380433856145955,0.3968254,-1.3279824677919116,1.8118103340142122,-2.2555959061292064,4.374890059409864,1.9335402098309513,1.2896826,0.29761905,4.827771424408664,0.0,0.5883799388995978,-4.388918596713228,-2.046057044574626,2.5,0.8928571999999999,0.7936508,1.5682815899296596,4.21391677596597,2.37527767768307,7.176650662002571,0.1984127,2.87698435,0.0,2.6041076211564653,0.6182633269729633,7.029524637385264,2.5,-1.7799940157642258,16.307383927746628,99,94.09222001499198,75.39359525382403,42.69683264738521,79.53160541128072,1.744328817437101,89.47406437753749,19.04414585147619,89.5958002963743,67.05283858528026,41.137948429924336,25.687734709530453,23.955261429748553,61.64250346682815,4.482522028361236,96.89273277769352,69.5347885568447,50.38879277253534,3.40686212249175,99,93.45835070113831,85.02031378299284,66.29975328610469,92.84432818501921,38.59850307933812,85.47423284502591,94.31493491009249,35.64742837648694,84.07462308539698,65.04943410017347
corbett3000,4.647482706619331,-2.579074585787756,-2.07991083402774,0.38610037999999997,-3.450129653045458,1.4647501981370263,-0.9000818378034745,4.218541953458873,4.86943110201251,0.38610037999999997,0.6177606,7.6614446548472595,0.15444015,4.349816291502376,-5.30817132955591,1.3057125881324336,1.1583012,1.5444015,0.7722007599999999,6.417767451296317,1.5585938136505968,0.12280964202387967,6.545965096394744,0.0,2.4710425000000003,0.15444015,2.0235193000732714,-1.472489892884932,13.839877818712836,2.5,-3.923674808359401,59.91183232070577,86.52240599576687,17.40727150444059,74.27035775757301,6.32191668971322,71.47001730203287,11.39585929786257,87.22453454326126,81.52814733424529,55.670957620847624,92.92881725093716,87.21675248335842,36.033254606633626,89.784459339474,42.205238153435985,63.029028971694586,69.66297030190024,90.40661784554104,49.60833865460148,47.03099387047113,39.96050014475007,70.5393609973182,74.39774399218061,35.14827527205458,86.01157979249012,95.01702493697341,69.41381605869954,45.52617465578228,99,84.07462308539698,27.091247352248555
ericnakagawa,4.254157853126398,-3.234002030998112,-1.0172884550509762,0.48966269999999995,-0.48175241938464886,0.9884203152461141,-0.16931960153943004,2.566412802766549,3.7191897543217314,0.38084873999999996,0.32644178999999995,4.615626471141631,0.65288357,2.2735465823522394,-3.249386902478657,0.3600947983285816,1.0881393,1.3057671499999999,1.1969532,5.121528316912177,2.0615859702553276,-1.0775210419621353,6.690463430401616,0.0,1.1969532100000002,0.0,0.9093759263221545,-0.38576582567625783,11.899103916461891,2.5,-1.7008299204155626,49.874960700488,81.75481081900139,33.40322464301164,83.93530196774243,63.79712161883204,58.42122720177621,23.81851803133985,46.41908842662358,58.02044513878065,55.41127760989008,70.35046991722413,37.21080996089286,72.45707750498443,57.09695426579793,81.7583650244118,40.49222069929852,67.13703040085076,84.49543047013431,64.6878199456695,29.343871259115506,60.443139185381746,50.85455886075759,77.11367639714183,35.14827527205458,45.000335445804204,38.59850307933812,29.225000043132955,77.91049606340147,99,84.07462308539698,66.39778972545058
clouvi,5.91203593966275,0.12882530637231562,-1.0907151783569529,0.20013342,-0.34466124848204804,3.562622887534822,0.4191745140676464,1.49045952364042,1.7183979244223075,0.26684457,0.26684457,3.9004783355687294,0.3335557,1.0340492048340906,-1.0447539299641313,-0.4926111138360181,1.8012008,2.5,0.3335557,6.790801513714474,3.265072799352082,-2.531980040426533,10.83192063542876,0.06671114,1.0673781999999998,0.06671114,0.5459767708784258,1.4572850316773214,11.56242996370119,2.5,0.9980487735364529,85.7082566415686,97.2434517489174,32.146089947319666,51.63148440426796,66.98774235705119,98.26785722593162,37.67334521294157,18.72161407011417,15.70461695327734,49.81406635496666,63.404584611733604,25.13551386025734,49.42518459096052,31.815705363416154,98.12096330625545,22.43032299031519,87.74764434041553,99,34.1188448222528,52.42750833583325,93.36999607662902,27.211974087125313,99,45.55576860783056,40.17220454545454,70.79070617134734,18.66817793547331,98.77138206573315,98.95252540200106,84.07462308539698,95.30987681699803
rahulvohra,4.614458337081259,2.6992519961463675,1.9286531227961317,0.13071896,-2.681144985803897,0.4399837711007304,-2.6716801361167497,6.79825200980912,3.308162213895296,0.3267974,0.7843138,10.639403517868036,0.3267974,1.347645916509689,-5.01265075501272,-0.07821897634828145,0.8496732,0.71895425,0.9803921999999999,3.8590601231439132,1.5496007503840248,5.717954545934603,9.141967990324131,0.0,2.22222226,0.06535948,2.77419475134712,-0.40582297957693614,10.648964538356168,2.5,-3.227155123589407,59.0590403377988,99,83.73836436716361,42.572130034970925,14.864919210758389,42.27663057193968,1,99,48.16706257148752,52.77857868851122,97.72557557920928,99,48.90786297020366,37.878410961360146,48.46490080315544,30.62498968317852,58.05586197221999,61.76066004859168,57.137817276677815,15.866271619253537,39.603915558446666,99,98.6320132264125,35.14827527205458,80.08076231060606,70.20636130071107,88.82271580210902,77.41755807277308,96.16841895262779,84.07462308539698,38.713440553778085
jeffhilimire,5.266853019153658,-2.252217689874773,0.10543719374062244,0.32537961,-0.9243069063432761,0.5057811663599953,-0.8303176505630898,3.8768350727438095,2.561030490748598,0.54229936,0.4880694,6.8028185438029105,0.4880694,2.5666902164260126,-4.421497061497318,-0.4899566317631323,1.8980477,0.7592191,1.3557483000000001,3.875423356926519,0.9500224783370752,-0.35182968019032446,8.139760383844084,0.21691974,1.6811279,0.0,1.8699688002824522,-0.3023951116635917,11.012442345217309,2.5,-2.4405869024044367,74.24669441582827,88.53650885409527,54.365756946320204,67.42906280483821,52.88378170340454,44.20449565382886,12.32217212224062,81.1438446345996,30.95490916591709,63.14864717679141,85.40688983331214,76.55201210669972,61.08904645089219,63.02479609370729,60.971363736613284,22.479103372785485,89.60473740592046,63.61186369118702,69.89336061669015,16.007534872753336,18.907564177683902,63.10393117792074,94.7174847074499,68.96939635241024,63.019518502330996,38.59850307933812,64.15987947308778,79.85173669316951,97.617589021844,84.07462308539698,53.16900227978733
